seconds_in_video,angle_radians,angle_degrees
236.32,2.0270933788651524,116.14389528788682
236.34,1.9707395131203262,112.91505662146142
236.36,1.842101239858507,105.5446264797086
236.38,1.8075282244267412,103.56373861042775
236.4,1.7859504151582921,102.32742120820734
236.42,1.7900649168046754,102.56316478734473
236.44,1.7683407534038782,101.31846191102649
236.46,1.7314241548926728,99.20329662235548
236.48,1.767142934307772,101.24983193219943
236.5,1.7922550887103836,102.68865239394994
236.52,1.8004358238857572,103.15737399281306
236.54,1.78598037424398,102.32913773737532
236.56,1.748608974353916,100.18791424917899
236.58,1.7437676389715273,99.91052616456076
236.6,1.6369851169117775,93.79233832477449
236.62,1.6045546827619894,91.9342113202147
236.64,1.5372619894672854,88.07862400235986
236.66,1.4987601482290263,85.87263099592487
236.68,1.5113179630532136,86.59214078525763
236.7,1.4561446823428483,83.43094465866314
236.72,1.511830244310889,86.62149233924607
236.74,1.5204970497346195,87.11806371188693
236.76,,
236.78,1.4954017871753709,85.68021108146931
236.8,1.4760419390480188,84.57097349175778
236.82,1.4685036614768514,84.13906200213177
236.84,,
236.86,,
236.88,,
236.9,,
236.92,,
236.94,,
236.96,,
236.98,,
237.0,,
237.02,,
237.04,,
237.06,,
237.08,,
237.1,,
237.12,,
237.14,,
237.16,,
237.18,,
237.2,,
237.22,,
237.24,,
237.26,,
237.28,,
237.3,,
237.32,,
237.34,,
237.36,,
237.38,,
237.4,,
237.42,,
237.44,,
237.46,,
237.48,,
237.5,,
237.52,,
237.54,,
237.56,,
237.58,,
237.6,,
237.62,,
237.64,,
237.66,,
237.68,1.1932071946692893,68.3657363391951
237.7,1.174473918532168,67.2923986800849
237.72,1.1305669715070996,64.776715924244
237.74,1.0725224776583733,61.451011402738914
237.76,1.0207337983935307,58.48373865430676
237.78,0.9729630983113675,55.746679155213556
237.8,0.9368007666920677,53.67473017607519
237.82,0.9372374602231455,53.699750872346605
237.84,0.9333793262067731,53.47869607641261
237.86,0.9458648945615622,54.194066447964126
237.88,0.9639558322524777,55.230600825087734
237.9,0.9235734570899179,52.91686116155913
237.92,0.925616443696809,53.03391567173574
237.94,0.9430521124898237,54.03290590656344
237.96,0.9728580514628156,55.74066041414038
237.98,0.9770245789072974,55.97938485193462
238.0,0.9701523963073867,55.585637792916486
238.02,0.9714580912191331,55.66044860069126
238.04,0.9920208262906319,56.838606535533785
238.06,1.0013519888177262,57.37324276628692
238.08,1.001213355839183,57.36529968171506
238.1,1.0015408704449664,57.38406488635535
238.12,1.0033512086431529,57.48778962460275
238.14,1.0040423130571332,57.52738699072668
238.16,1.031436120656037,59.09693655093727
238.18,1.1381833725110764,65.21310355685108
238.2,1.1916088869126036,68.27416005037398
238.22,1.3636083439814637,78.12900301896126
238.24,1.5047729192689154,86.21713739968901
238.26,1.6299744416315365,93.39065621967998
238.28,1.683791146662537,96.47412628525679
238.3,1.7050397031305613,97.69157889161998
238.32,1.7551327903145633,100.56170137004416
238.34,1.850865893122603,106.04680412063685
238.36,1.9158740332157818,109.77149618197119
238.38,1.937872308395983,111.03190450636411
238.4,1.9857324055990162,113.77408608318379
238.42,2.036646651968296,116.6912575172328
238.44,2.030049111409246,116.31324628803284
238.46,2.0396072584907756,116.86088777576978
238.48,2.0625468703006256,118.17523071614265
238.5,2.12332343108323,121.65747114230619
238.52,2.15581774378057,123.51925811804213
238.54,2.1759917514357587,124.67514361254906
238.56,2.223262633160793,127.38356562925563
238.58,2.2341207800683254,128.00569162039025
238.6,2.2778453388990627,130.51092430246297
238.62,2.3056779802092002,132.10561718223533
238.64,2.3088842757678765,132.289324385619
238.66,2.3065015638916626,132.15280505131625
238.68,2.3113195615342965,132.42885598194317
238.7,2.2924740770348597,131.34908925724622
238.72,2.3468004428925893,134.46176073717774
238.74,2.4510191537132213,140.43305301349437
238.76,2.5055160523125846,143.55549529979027
238.78,2.5511075319191043,146.16769466300062
238.8,2.610566538970069,149.5744448210595
238.82,2.7427813038598,157.14979283855556
238.84,2.8266656325558133,161.95601084012526
238.86,2.83987409057367,162.71279973842417
238.88,2.8627677738588906,164.0245111681765
238.9,2.874842659228204,164.71635113794244
238.92,2.9555123789966595,169.338385615178
238.94,3.0795022496677116,176.4424819070022
238.96,3.09570175494339,177.37064518949848
238.98,3.1014176005364233,177.69813901832774
239.0,3.031254260017678,173.6780757300644
239.02,2.9921900577352623,171.43986180923665
239.04,2.9870075036323445,171.14292333204125
239.06,2.917667882198377,167.17005567084004
239.08,2.8852843852836365,165.3146179717505
239.1,2.8758710399687346,164.77527301410737
239.12,2.874225531038306,164.6809922972427
239.14,2.8612146707385726,163.9355249142337
239.16,2.8529809808279634,163.46376923253632
239.18,2.8499874495543884,163.29225252472006
239.2,2.850198944476641,163.3043702911536
239.22,2.8595668446972273,163.84111143669287
239.24,2.8585207807200286,163.7811763856987
239.26,2.8700258226580777,164.44036673186991
239.28,2.875611794354748,164.76041933456867
239.3,2.8814907344509972,165.09725779009398
239.32,2.8827482147930428,165.16930610651386
239.34,2.8879967616750077,165.470025691427
239.36,2.895570823760153,165.9039874826759
239.38,2.900952905703302,166.2123580630119
239.4,2.9009994702145674,166.2150260129825
239.42,2.8628996971702483,164.0320698171367
239.44,2.8406701196034274,162.75840884219917
239.46,2.8263874550821644,161.94007244492957
239.48,2.829694225058649,162.1295364084027
239.5,2.8189692750333255,161.51504203646294
239.52,2.809149333150292,160.95240081150138
239.54,2.8030055689143167,160.60038905045656
239.56,2.802256104719877,160.557447915219
239.58,2.801997249253131,160.54261658947058
239.6,2.792671648264622,160.00829901140597
239.62,2.7781144054758777,159.17423043826366
239.64,2.780441104575412,159.3075404768639
239.66,2.7762587387866784,159.06790856878953
239.68,2.7765863965137756,159.08668197367706
239.7,2.7764964269946693,159.08152709994744
239.72,2.79577337555148,160.1860148941435
239.74,2.771124305654538,158.77372722012575
239.76,2.759946628703212,158.13329350605412
239.78,2.752662392797663,157.7159375316885
239.8,2.732678469762669,156.57094308366908
239.82,2.711269805367149,155.3443169687938
239.84,2.7085377422290797,155.18778128161915
239.86,2.6823674764330385,153.68833550277043
239.88,2.6335366485134926,150.89053515285084
239.9,2.5799978934338603,147.82299044640334
239.92,2.5213574913568317,144.4631428984394
239.94,2.4908042885786874,142.71257332864434
239.96,2.4708389229494383,141.56864214165282
239.98,2.4511044277104768,140.4379388536393
240.0,2.421753327939356,138.75624471268668
240.02,2.4140241183380144,138.31339362355783
240.04,2.421825121588191,138.7603581857608
240.06,2.4450114443472932,140.08883662228547
240.08,2.4733898615185703,141.71480015546123
240.1,2.475415129294542,141.83083945140825
240.12,2.482783183745984,142.25299787469845
240.14,2.5098068353518044,143.80133905874388
240.16,2.5078823992840182,143.691076994117
240.18,2.492627028142216,142.81700861278605
240.2,2.485471382378753,142.40702031084896
240.22,2.4798402067856595,142.0843777156676
240.24,2.46875811382333,141.4494205607545
240.26,2.516040726112365,144.15851468926962
240.28,2.535144552803727,145.25308333123402
240.3,2.5599171708935007,146.67244979526748
240.32,2.559253615618362,146.6344308785284
240.34,2.5438104471058063,145.74960250044964
240.36,2.539905537602409,145.52586766652445
240.38,2.5328749947032994,145.1230472307198
240.4,2.4963926661292226,143.03276377661567
240.42,2.4612437951247217,141.018881813408
240.44,2.414865890646232,138.3616236241297
240.46,2.3808390942943536,136.4120318028159
240.48,2.3720944381233995,135.9109999109272
240.5,2.3349069600898753,133.7803143688708
240.52,2.27384208800663,130.2815549219946
240.54,2.1752535620248103,124.63284847482048
240.56,2.045004762200824,117.17014195826175
240.58,1.891054771139542,108.34945721437356
240.6,1.8361252628716174,105.2022282198925
240.62,1.7180271334087258,98.43570383327922
240.64,1.5826913740915565,90.68153600720711
240.66,1.5373681119725364,88.08470437402211
240.68,1.4540166203610017,83.30901568856108
240.7,1.4126176127566559,80.93702727680206
240.72,1.411640928594849,80.88106739641326
240.74,1.330503109201205,76.23221278626274
240.76,1.310427397708366,75.08195924700078
240.78,1.2721311257518388,72.88774449280656
240.8,1.2535930516647438,71.82559108731517
240.82,1.2430963087752223,71.22417202111164
240.84,1.201295062506142,68.82913703150636
240.86,1.180223926017711,67.62184984117515
240.88,1.095829285816888,62.78639314414289
240.9,1.008963883236191,57.80937219056413
240.92,1.031081237719363,59.07660325644464
240.94,1.005140097417749,57.590285401405424
240.96,0.982002189521551,56.26458093219087
240.98,0.9501667130728101,54.44054249288988
241.0,0.9224571644259405,52.85290230321181
